VideoID,label
1551,e2e1 e5e4 a5c3 h6h5 e1f2 h5h4 c3f6 g8h7
1552,h2h3 h8h7 d8b7 h7h8 h1g1 d7f5 b7c5 f8h6
1553,g1h1 g6g4 c3c2 g4g3 c1f1 g3f3 b8a6 a2c3
1554,a8b8 f1b5 h8h7 a2b2 h7h6
1555,d6b5 h2g3 b4c4 b3c4 d5d4 g3e5 d4c4
1556,h2f2 e3c1 f2a2 e8g8 a2a4 f3f2 g1f2
1557,a4b6 h3h2 g3g4 f7g6 d1c1 d8b8 g4g5 b8b7 b6a4
1558,b3b2 f1g3 b2b3 b8c8 a1d1
1559,e6d8 b3b4 c6f6 d1d3 e8d7 a1a2 d8c6
1560,f1g2 g8h7 h4g5 b7c6 g4f5 b5b4
1561,d2d3 g6g5 f3g1 d7c5 d4c5 d5d4 g1e2 f7e7
1562,a7a6 h1h4 a6a5 c3c4 d6f8 b4f8 a5a7
1563,d6d5 e1c1 g8d8 c1h1 d5e6 c3c4 e6f5 c5a7
1564,f1e2 b6b5 f4d5 c8e8 a6a7 h6f4 a7b8q c7c8 e2d3
1565,f6h7 d5b6 g8g7 a2a3 e7f8
1566,h4g4 h7h4 g4g1 b7d8 g1h1 b6b8
1567,h1h3 c5b4 h3g3 g7g5 b1c1 e1f1 f3f4 f1e1
1568,f2h3 c1f4 e4f6 g6f8 d7c6
1569,b8c6 d8c7 c6a5 e2b5 g7h6
1570,c3e5 c7b6 e5b2 f5f6 b4b5 b6a7
1571,a8c8 h2h4 h8g8 a2a3 h6f8 b1d2 f5f4 a4c6
1572,b4d2 a6a4 c4c5 a4b4 g1c1 b4a4 b2b5
1573,
1574,e2f3 b8b6 a2a1 d8e7 e1f1
1575,c7b7 e5d5 b6b5 e1c1 a8a7 c1c4 a7a8
1576,g2h1 e6f6 g4g2 f2c5 g2g4 c5d5 g4g2
1577,f1d3 e7e6 h1h2 a6c8 h2e2 d5d4 e2e3
1578,f8g7 b4a5 e5e4 c2c4 b8b7 h3f2 b7d7 e2e3
1579,b2a1 d3d2 b5a5 d2d1n e5e6 h6g6 g3h4
1580,g7h6 a3c1 h8c8 d1b2 e7f8 b2d1 c8c6
1581,f8h8 b1c2 d8e8 c2b3 b5d3 b3a3 b8d7 g5f3 d7f6
1582,e6f5 a1e5 e4d5 e5f6 b1b6 f6d4 c8b8 d4f6
1583,g1e2 g7g6 a3c5 e7e6 d1c2 b8a6 c2b2 d8f6
1584,e5d5 g3g4 a3a2 g4e4 d5d7 h3g2 d7e7 e4e6
1585,f7b7 g7g5 d3d4 g5g8 e5e4
1586,h6h7 h4f6 a6b8 f6a1 g4d7 a1d4 a3a2
1587,g2h3 g8g7 e2e3 h4e1 h3h4 d8h8 c6c4
1588,f8f7 e2b2 c7d5 b2e2 a7a5 b1a3 d5e7 c4c5 e7g8
1589,h1g1 e4e5 g1g3 a7b8 b2c4 b8a8 a3b5
1590,c7b8 e4d4 b8a8 g3h3 e3d1
1591,f6g7 a7a6 a3a4 b8b7 f2e3 b7a7 g5g6
1592,c5c6 g3g2 e3f4 c2d4 c6e8 e6e7 e8f8
1593,b8b6 b1b2 d6d5 b4d5 b6b2 c3c4
1594,h7g6 a2c3 b1a1 g3g2 f2h3 a6b6 g6f7 c3e2 f7g8
1595,b6a5 c8c3 c2d3 g7h8 h4g5 g2g1r g5h6 g1g7 d3a6
1596,c7f7 a6b7 f7f8 h4g3 e4f6 d5c4 e1e4 c4b3
1597,c6b8 g7f7 e6f7 b5a6 b8a6 c7b5 e8e6 d5d6
1598,f3f4 b2f6 a3e7 f8d8 c2c4 d8d3 h1g2 d3d7 g2h1
1599,e4g2 c8a6 g2h3 e6f6 h4g5 f6g6 e2h2 d5c3
1600,g2d5 a8c8 d5d3 h5h4 d3e3
1601,c1f4 g5h6 c5b6 f7d7 h1g3 f8g7
1602,e2e1 d5c4 f3h4 a6b8 f2f3 b6b4 e1e2
1603,g7g6 a1b1 h3g4 e2e3 b2d1 c2d1 g6g5 b1b2
1604,c8a6 f1e2 a7d7 c1d2 d7a7 g3h4 e5f4
1605,c5c6 c3c4 a6c7 g3f5 h8c8
1606,g6f6 b4b3 f6e6 d2d3 b5c5 h2e2 c5c8
1607,f6e7 e8e7 c4e3 g6g8 a2a3
1608,a6b7 c2d1 c7f7 h4h5 d8e8 e1c3 h6g4 c3e1
1609,c8b7 c2c3 b7a8 d2f3
1610,b7b6 b1a3 f3g3 a1b1 h7f7 b3e6
1611,e5d3 g1h1 h4g3 b5c6 d3b2
1612,g2h2 f6e4 e2g1 e4c3
1613,e7f6 g1g4 a8e8 c7b8 e8d8 e4d3 d8b8
1614,h7h6 c1a3 g8f6 b3b4 d8e7 g1f3 b8a8 f5e6
1615,f7f5 h3g3 b5b4 g1h3 d3b1 g3b3
1616,b1d1 g7g4 c2c3 a7d7
1617,b2a2 h1b1 f3g3 c3b3 g3g2 e6f5 g2e2 e5e4
1618,e5f3 g1f3 a8c8 f1g2 c7c6 h6e3 h7h6 f3g1 d7f5
1619,f1e2 a7c7 d5b5 c7a7 b3c4 a7a6 f3e3 a6a7 e2g4
1620,e3e4 g7f6 f3f4 h5h4 f4f5 f6g5 d5c4 g5h6 c4a2
1621,d6f5 d5e5 e8e7 e1f3 f5d6
1622,g8h8 g6c6 e3f1 e2g3 c8b7 c6f6 h8g8 g3e2
1623,h8h7 f2f3 b8e8 h2h6 a6b8
1624,c2c1 e6g6 c3d3 d5c4 c1c3 d7d8 c3b3 d8d5
1625,b7c8 b8d7 d5c7 d7e5 c7a6
1626,d1e1 h7g8 a3c4 b6d5 f1g2 h4h3 g2f2 h6h5 g4e5
1627,d6d5 c3c4 g5f4 g4g5 a6e6 e3f1
1628,a5e1 d1b1 b7b6 g8h7 b6b5 a4b2
1629,b3d2 g7h8 b1a2 c7b7 g3f4 g4d1 c2d1 b7a7 c1c6
1630,c2b3 c4d4 h2g1 d4e4 b3e6 e1f1
1631,e1g2 g5h4 g3g4 d7d6 e5e6 g8f6 g2h4 f6d7
1632,e6f5 d6f8 a5d8 f8c5 h6g5 f1e1 g8h7 g4f5
1633,b7h7 h3e3 h7a7 e3f3 f1g2 f3d3 g2g1
1634,a6c8 g3f1 c4b2 f1g3 b2d3 a7a5 a2a3
1635,b2a1 e4e7 f3f1 h6h3 f5f6 g5g6 a1b2 h3h2
1636,a2a1 d8d7 g1f1 e5f4 e3f4 d7e7
1637,h2f4 e2e1 g4f5 d6e7 e5e6 e1e3 f5h7
1638,f2e1 b6b7 d2d4 b7a8 g3g4
1639,c1a3 f6g4 c3c4 g7h6 a3c1 h6g7 a6b7 g4e5
1640,h2e2 e7f6 e3d3 f6e7 h7h6 a3b3 g5e3 e7f6
1641,e2g4 f4f1 e7f6 f1f4 g4g6 d2d4 h2h1r c1d2
1642,h6f8 c3b1 d7f6 h3f3 e7e8 c1f4
1643,a1a2 c8e8 h3h4 d7d6 a2a1 d6c5 a1a3 f5f4
1644,d3c4 g4e2 c7d5 d8b8 g3g4
1645,d4c5 c8f5 d2e1 f5c8 a5a6 d8c7 e1d1 c7c6
1646,c2b1 g7e5 g4h6 e6b3 e1c1 g1g6 b1a1
1647,g3e3 e7g6 e2g1 a5b3 e3h3
1648,b4c4 a4b3 c4b3 d7e8 h4h5 g7h5 h2h4 h5f6
1649,d7f7 g6c2 f7f5 b1c1 d8e8 a1b1 g4h3 c1d1 e5e4
1650,b4a3 d8e8 c6a5 e8f8 h1g1 d7d6 b3b4
1651,a8e8 g2e4 e7c8 g3d3 d6d5 h3f3 d5e4 d3d1
1652,d2c1 g7g5 h7h6 g5f5 d4d5 f5f4 c3a3 f4c4 c1b2
1653,b1b2 d6c6 f5g4 b6c8 f2d3 b5a4 e8c6 f6e7
1654,h7h6 f4a4 a1a4 c1d2 a4d4 d2c1 d4f4 b1d2
1655,f8e7 h1h3 g7f7 b1d2
1656,d3d2 g3e3 h6h5 f5e6 d7e8 a3c4
1657,h1h3 e7f5 h4h5 h7h6 g4f5 e8d7 h3g3 d8f8
1658,e2d1 c8e6 a2a4 e6d7 e5d6 e7d6 e1e2
1659,d5d4 g5h3 a6c8 e1e3 b8c6 e3e2 c6e7
1660,f2e2 g4d7 c4b5 a8a7 g1f3 f6f5 h1g1
1661,e7d6 g5e6 f8e7 f3f4
1662,g2h4 h6g4 f3g4 a5b4 f1g2 g7f8 a2b2
1663,h6g5 g2g5 c3c4 d2d1 f7e5
1664,b6b7 b3d4 h6g5 d1f3 b7a7 h5g5 e8d7
1665,g7g6 g1e1 g6g5 e1d1 c7d8 e5d6 f8g7 f2f3
1666,e8d7 c6b8 d7d6 b5a6 d8e8 b8d7
1667,c8d7 d1a1 a8d8 g2h1 h7f7 e1f2 g5f4 d2c4 f7f8
1668,b5d7 e6d7 f3g4 b7b4 e4g3 g2h4 g3f5 b4d2 e2e3
1669,e7f6 b2a3 g5g7 f4e4 a7b7 e4d4
1670,h5h4 d4d5 e8e7 c2c5 e7e8 d5d1 h6g7 c5e5
1671,f7g6 b2b3 d7b5 d2d3 e7d7 e2e1
1672,e5g6 d2b1 e6f6 b1d2 c8e6 d2f1 c5a6 c4c6
1673,f1e1 g6h6 e1d1 d8e7 d4c2 e7f8 e2d2 c8c6
1674,h8b8 b4b6 e2f2 b6g6 b8d8 e3d4 d8e8 d4c5
1675,c8b7 e1e2 g5g7 a2b2 b7a8 h2f3
1676,b5b4 a4a5 f7f6 d2d3
1677,d2e4 h8a8 g1e2 d3f2 b2b3
1678,d4d5 b3c4 g4e5 e7g5 e5g6 e3f5 f3g4
1679,e6f6 f1e2 h5f3 a3e7 f7e7 f4e4 f6f8 e2f1
1680,
1681,c7c8 b6g1 b7a6 g1f2 h6f7 h4h5 c8d7
1682,f6d5 h3h6 g4f3 g2h2 c7b5 b2c1
1683,b8c6 b2c4 c6d4 d2g5 d7e8 g5h6 g4g3
1684,e7e5 d1d2 g2g4 d2d6 g8h7
1685,h1g1 h8h7 e3d4 g2c6 c3c1 e7e8
1686,f8a3 e5g4 e6e5 c4e3 b7a8 f1a6 a3b2 h2h3
1687,e7f6 g7e7 g3d6 h6h7 b4a4
1688,b4a3 g4g3 f7d8 e5e4 a1g1 c5c1 f2g3
1689,f4f3 h5g4 h7h6 d8a5 e8f8 c5a6 g5e3 a3c2 f8e8
1690,b4b7 a4c6 b7b4 h4h5 g3h2 c1c3 f6h4 c6a6
1691,a4b3 f8e7 a6a7 d6d5 h4g3 b1h1 h3g2 h1g1 g2g1
1692,g1c1 e6e5 d5b5 h7f5 b5b4 f8e7
1693,d1d2 f6g7 b1a3 g7g6
1694,c6e5 g3g4 e5g6 h3h4 g6h4 h2h3 f8h8
1695,h2h1 e7c7 e4f5 f6d5 f5h7 c4c3 h7e4
1696,g1f1 a2b4 f1f4 b6f6 g4f5 f6f5 h4g2 e5f4
1697,a1e1 e8d8 e1a1 g8g5 a3b4 a6b8 b4d2
1698,d5g5 h4g5 d6e5 h3h2 f7h6 c4b5 h6g4 h2b2 g4h6
1699,d4e6 a3a1 h2c7 d2c3 e4d5
1700,b2c3 f2f3 c8b7 f3d5 c5d7 d5f3 d7f8 d3d4
1701,f7g7 g1e2 b8d7 c4d5 c6d5
1702,a7a6 c1g1 g7g5 d3c2 f8g7 d2c1 f5g4 g2h2
1703,b8a6 e1d2 b7b6 d1e1 d6d5 a3c1 b6e3
1704,e5f7 c1b2 d6e7 b2c2 e2d1
1705,d6e8 g1h2 e8f6 a6c7 d5c5 c7a8 b3a3
1706,e8d7 h7d7 d8e8 b7b2 e5e4 b2b7 a2a1 h6d2
1707,b4b7 c1b1 c8c7 g8f6 f8h6 g4g5 b7a7
1708,c7c6 h1h2 e8e7 a3c4 f2d2 d1d2
1709,b4c3 g4h5 c3b2 c4c2 e7g8 f2g1
1710,f6g6 h3h2 d5e5 e2d3 a7e7 f3f4
1711,d2d3 f8e7 f3d4 e5e4 a3b5 e7h4
1712,f8e7 h3g1 f4f3 d1e2 d7e8 b1d2 a8a7
1713,d1e3 e4e5 b7b3 h1c1 e3f5 c1d1
1714,d4e6 d2e3 a6a8 h1h2 c8d7 a2a1 g2h1 f1h3
1715,h8b2 d2b4 g6g5 c2d4 d1f3 g2f3 c8b8 b4d6 f8e8
1716,b5a6 h6g7 f3e3 c6b4 f2f6 d6c5
1717,g4e5 a6e2 e5d3 e2h5 g8g7 h5e8
1718,d7e6 h3h5 b2c1q f2f4 c1a3 d5c3
1719,a6b5 e7f8b b5a4 d4b5 b8a6 g2g3
1720,d1d5 d7c8 b4a2 e7c6 d5b5 c6b8 b5b2
1721,c6d6 b7c7 d1f1 g7g6 a3b4 b8b7 c3h8
1722,b1d2 g3h2 e1d1 d7d8 a3a4 g6g5 d2f3
1723,a1e1 g8g5 f4g5 h8g7 e1a1
1724,d3d2 a8a3 d2d1 d4b2 d1c2
1725,a6c8 g6g5 h4h2 f8g6
1726,d7c8 g3e3 d3e2 f1f2 f5d3 e1e2
1727,d4d3 b7a7 a1a5 b5a6 a5b5
1728,a2a7 f4d4 e2d1 d4c4 a7a3 c4c6
1729,a8a7 b1a1 f4f2 e2f2 a7a5 e7h4 c3d4 h4h3 a5c5
1730,e7e6 b6c8 a5a4 e1d1 c7c4 b3b5 f8g7 b5a5 b7b6
1731,f6h8 e1f1 h8b2 b1d1 b2e5 d1d2 h7f7 f1g2
1732,c2c4 h6h7 a2a4 f7e6 h2h1 b7b6 f4c1
1733,a1b2 d2e1 c7b5 b3b5 g8f6 g2f1
1734,b3b4 g8d8 f2f3 f6g4 h3g4 f5g4 c2d1
1735,a8a7 b5c4 b1a3 c4a6 a7a8 h8f8 b3b4
1736,h8g8 b1c3 g7f5 c3d5 a5d5 h2h4 f8h6 h1g1
1737,d7e6 d2b3 b4a5 h1a1 h6g6
1738,h8h6 b3a3 h4f4 d3e3 f4e3
1739,c3h8 g1e1 h8c3 d8f6 a6c7
1740,g8d8 b4a2 d7c6 a2b4 c6b5 e1e3 d8a8 e3b3
1741,a7a6 g2f1 f2d4 b6b5 d4g7 f1f3 f4f5
1742,a3c2 c7c6 f6f5 c8b8 e4f3 b8a8 f5f7 c6e6
1743,f7f5 a1a4 c7c6 c1b2 f5f4 b5c6 f4f3 c3d5 c4c3
1744,b8c8 f2f3 a5a4 a2a3 e7e8 a3b3 d2f3 e1d1
1745,f6c3 g5h4 e1e6 d5f6 f4f5 h8g8 e6a6
1746,d1d2 e1e4 a3a4 e4e8 f3a8
1747,b3b5 g7e8 b5b4 d4f5 b1d2
1748,b8a6 c1b2 a6b8 d5d6 d8d7 g3f3 a5a4
1749,c4d6 h6f5 f2h1 c7c4 d6c4 h2f3 e4e5
1750,g2c6 c2c4 c6b5 e3e2 c8b7 a2a3 b7e4 d4e6
1751,b7b6 g3g2 d4e4 c2e4 e8f8
1752,d4d5 h8h6 d3d4 d6f4 f2g2
1753,c7c5 g2f1 b6a6 h2h4 e7g6
1754,b3c3 f8g7 d6f6 g7g8 c3c1 c7d7 f6e6 g8f8
1755,f1g1 g2h2 g1h1 h2g3 c3c2 a3e7 c8d7 b5b6
1756,b1d1 f8e8 d1f1 e8b8 g3h2 b8c8 f1a1 e2e1n
1757,e4d5 c1e3 c3b5 e3d4 h1e1 d4f6 h3h6
1758,c2b3 e1h1 d5b5 g5d2 b5b6 h1h3
1759,d3a3 g2e2 b5b2 e2e1 d1e1 f6f5 e1d1
1760,f4f2 d7g7 f2g2 g7g6 g2g3 g6g7 a5c3 h6g5 c3d4
1761,e2e3 g3h4 h2e2 d7e8 a1h1 h4g3
1762,f8g7 h2h1 h7h5 d5d7 e8f8 d7c8
1763,b6d8 h1h2 b7b5 a1f1 h5d1 e3d3 d8a8 g2f3 b5b8
1764,c1c2 c8d8 c2d2 h6g4 a1b3 d8c7 d2c2 c7c8 g1h1
1765,h7a7 e4f4 f3e2 h8h7 a7a8 h7g7 a8f8 g7b7
1766,a8c8 c3b3 f6f5 b1a3 d7e7
1767,b3b2 g7h5 d1c1 h2h1q c1c5 f1f3 c5c7
1768,c3c4 d8e8 h2g2 f8g7 e1d2 e7f8
1769,f7g6 d5c6 e5f6 c6c3 f6g5 c3e1 a4a5 e1d2 g5h6
1770,f2h2 d5d4 f5g6 c5d3 c2d3 a8a5 h2f2
1771,f7e8 h5h4 e1d1 b8a8 d1d2 e7e6 a6c7 e6e5
1772,f8f6 d3e5 d7e7 d5c6 e7e6 g1g2 e8c6 g2g1 c6a4
1773,g1b6 e1d2 b8c6 b4a5 a7a6 b3b2 f8f7 d6d7
1774,d6e6 a1c1 c4b3 c1c2 e4b4
1775,c1a3 b3b4 b1c3 a8a7 a3b4 a5b4 d2d4 f8g7 d4e5
1776,
1777,d3c2 b6b5 f5h4 d7e8 f1f3 g7f6 e4e5 e8f7
1778,f8e8 d2e1 c6d5 e3f5 a4a5
1779,c2b2 e7f6 b2b3 f6g7 g8e6 g7h6 b3b4 f8f4 b4b3
1780,a1c3 b5a7 c8d8 f1b5 g3h1
1781,g2g3 h5f4 g3f4 b6c5
1782,f6e5 b8b7 g2g4 c5d4 f3g3 a7a5
1783,a4b5 a7a2 d4g7 a2g2 g1h1 h7h6 d1e2 g2g4
1784,b6a5 a1a4 b8b6 d1f1 f5d4 f3d2 c7b8
1785,a7a6 g6h5 e7f8 d1e1 b8c6 d2c3 e8d8 f2e2
1786,g4h3 b7b3 c5a3 g7h8 a3b2 b3c3 e2g1
1787,b5a7 b8b7 a7b5 b7a7 c1b1 a8c6 b5a3 c6f3
1788,a8a7 a2a1 g8h6 c3c4 b4c5 h3h4
1789,c2c4 f8h6 f1g1 h6e3 e2f3 g3g5 f3e2
1790,d2d1 a6c5 g2g4 e4f6 c1f4
1791,e8f7 h4g3 g8d8 e6c4 c5d4 g3e3 d8d7 b2b6 d7d8
1792,a7a6 c3d1 e8f7 c1b3 h6h1 b3a1 f6f5 b1b5
1793,g6g5 f1d3 d6f8 d3h7 b4d3
1794,d3c4 e5f4 h6h7 c5a6 a2a5 d4b6
1795,e4d5 a3d6 h4h3 d2d3 h3g2 g1f3 h6g4 d1c2 d5f3
1796,d7c7 h5h4 c7h7 d2c3 h3h4 f8e8 a1c3 e8f8
1797,c1c2 b6b5 a4a5 c7a5 a1a3 f2h1 a3a5 f4f3 a5a2
1798,f1f2 c2c1 f2d4 c1b1 e8d8 d6g3 d4g1
1799,c8b7 g1g2 f8g7 f6e5 e6f5 d1f1 g7g4
1800,g7d4 c7e8 c6b5 a1a2 d3e5 e2d1
1801,c8e8 h5g6 e6g4 g6h7 a6a8 b1e1 g4d1
1802,a6a7 d1d3 d7c5 f1g1 a7a8 f7d6 f8d6 d3b5
1803,b4a5 d8a8 a4b5 f8d6 f1e2 g5g4 h3f4 d6b4 b2b1
1804,f3h2 h3h2 c7f4 e3f4 d3f5 f4d2 f5c2
1805,e5g7 b4c5 g7f6 d3c4 f6g7 c5b4 g7f6 f3g5
1806,g6f7 c3e4 d8c7 e4c5 c7a5 h4h5 f7f8
1807,d6e7 g6g7 g3g5 g7g5 h4h3 c6e5 c8e6 e5c4
1808,g8e7 c4d5 a6a3 d4e5 f6g5
1809,f2b2 a6a3 c4d2 h5g4 b8e5 a3b2 a1b1 g8h8
1810,e7d7 b5a6 b8b3 c1d2 b3a2 d2e1 d7d8 e1f2
1811,f8e8 h3h4 d6e7 f4g3 c7c6 e5g6 d7d5
1812,a2a1 h6f4 f5g4 a7a6 f3f1
1813,f5f1 b7c6 d8f6 b5a4 d2d1 a6c4
1814,c1c2 a7a4 c2a2 h6c6 c3b1 f8a3 g8e8 c6f6
1815,f2h3 a6a5 h3g1 h7h3 b2b1 e5f6 d1c1 h3e3
1816,b1b2 d3d2 c6b5 h8f8 b2a2 f8f6 b5d3
1817,g3g4 h6h5 a3a4 g7h8 e3e4
1818,g7g8 d4b6 e7c6 d7f8 b5b4 d1e1 a8a5
1819,b7c7 a5a8 c5b4 e5c3 b4c3
1820,f1f2 c7c2 c1d2 c2c8 b3g3 g4d1 d2g5 h4h2
1821,f7f5 g1e1 a8b8 g4h5 h7e7 c1a3
1822,a2c3 c1f4 d7c8 g5f3 e7e6 b2b3 c8d7
1823,
1824,g2h1 d5g5 h1g2 g5g4 e2c3 g4d1 a3b5 d1e2
1825,a8b8 e1e4 a2a1 d1b3 d8g8 e4c4 g4g3 f4d5
1826,a5d2 f7g7 c1d1 g6b6 e4e5 b6g6 a2a3 g6f6
1827,h4f5 h2h4 a6a5 c7c5 c4g4
1828,d6c7 b2b3 f7g6 g3g1 c6f6 g1g2 c7e5
1829,f1e2 g8e8 e2e1 f7f6 b1a1 e7e6
1830,f3e4 d5c6 e4e2 b7b5 e2e5
1831,d2d3 a2b4 c1d2 c8b8 h3g5 g3h5 d2c3 e8f8 g5h7
1832,b8d8 f6f5 d2e4 f5g6 e7f7 h4h1
1833,b5b7 b1b2 c3d2 c1d2 d6d5 a3b5 b7c7
1834,h2h1 h6f5 e3e4 h7h5 c2c4 a5b6 d2h6 b6b7
1835,h7g8 e5f6 d1c1 f6e7 c1c5
1836,f1e1 g7h5 d1c1 d6d3 b4d3 h5g7 h4h5
1837,b6b2 g3g4 b8a8 b1c3 h7h6 c1b2 d7f6 f3g5 d6d5
1838,e7g6 f1f2 g6f4 h3h2 f4d3 b1c3 d7d6 f2g2
1839,h2h3 f8f7 g3g4 f1f5 b6b7 e8d6 b7b8b g7f8 b8a7
1840,f5f4 d4f3 a2b4 g3g4 a8e8
1841,b7a8r d8c8 e4f5 c8b8 d2g2 e6f5 g3g4 b8h8 a8a7
1842,e1f2 d6d1 c5c6 d7d8 f3h1 g5d2 h3g1 d8c7
1843,e7e8 c3c4 c5d6 c4c5 a6c6 d1e3
1844,h4f6 c4c5 f7e7 e5e6 d2f2 c8d8
1845,d5c5 e8a8 b7e4 a8e8 c5d5 e8g8 e4g6 g8d8 d5e6
1846,f3g2 h5h4 g7e6 b8d8 d4d5 b7d7
1847,e7d6 a3c3 g4g5 d1b2 h7h6 e2f3 d6b8 c3a3
1848,c2e4 d4g7 h5h2 g7h8 e4c2 a6a2 h2h8 c6d7 g8f6
1849,e4h4 h1f1 f6e8 c3d3 h7h8
1850,d7d5 h3f5 e6f5 b1a3 d8f6 d1g4 h6h5 d4f5 f8g7
1851,c2f5 e7e8 c5c3 c1h1 f5d3 a3a2
1852,e7e5 c5d6 e8g7 d6b4 a3a2 b4e7 a8b8 e7a3 a4b3
1853,g2e3 c6b7 e2a6 g7g8 h6c6 g8h8 f5f8 b8f8 d1b2
1854,c2a3 d4e6 d8c8 e6f8 f7c7 g5h6
1855,c6c5 e3g5 d8c7 b4c5 c8b7 g5e3
1856,e8f7 f5d4 d6e4 d4e2 f6b6 c5b6 e4d2
1857,b1e4 b8c7 g2f2 c8d7 e4f3 b6a4 f2g2
1858,e7f8 h7f5 f3g2 f5e5 g2d5 b3b5 d5b7
1859,h7g7 d1f2 b8d8 h1a1 f5c8 f2d3 e7e5
1860,a2b4 c4c3 g4e4 b6a4 f7h5 h6e6 b4c6 e6c6 h5g4
1861,e3f1 a3b2 g4d1 d4g1 g2h3
1862,e8b5 b8c7 a2d2 f8e7 g4f3
1863,d5e6 h3g1 e8d8 b2c1
1864,c8b8 c5d4 e3e4 g3d3 b8g8 g4g3 g8h8 f6f7
1865,a3a1 b7c6 h3g3 c6g2 b4b5 g2d5
1866,g5e3 e2g4 b1d2 b4b3 a1g1
1867,d8e7 d2c3 a6a7 c3d4 a7b7 g7g8r b7b8
1868,d5c4 f4g5 c7b7 e8c6 b7c6 g5h6 c8f8 h6h5
1869,h7h5 e5e7 d6e7 h4h5 c8g8 h5h6 g8d8
1870,f3d1 c2b1 h2c7 b4d3 d1g4 d8e7 a8a6
1871,d1e2 a6c4 f7g7 c4b3 g1c1 e5e6
1872,h7h8 f5g6 d8h4 b5a6 d6d5 g6f5 f8g7
1873,g1h3 a8c7 c5d6 g4g3 e4e5
1874,d7c6 d1f3 c6e8 a5d5 d4e2 f3g4 e2g3 a3b5
1875,e7d8 g5g6 f6g5 f5f4 c6e7 a3c2
1876,c1a3 g5h4 a3b2 f5f4 b2f6 h4h5 a1c1 c5f5 f6a1
1877,d1c1 f8d7 b8c7 d7f6 c7f4 b6c8 h1d1 g8f7
1878,d8e7 e3f2 f5d7 g2f1 f7h8
1879,e6e1 e7e1 h5h4 g5d2 c3b2 d2a5 a8c7 f1g2 g8f7
1880,c1g1 g8g4 g2f3 g4e4 a4a5 h6h7 g1f1 f5e6
1881,c7c5 g3g5 f7f5 g5f6 g7f6 e2e1 a8a7 h3g1 b4a3
1882,h1g2 h6f7 g7g5 b8d7 c3c4 d7b8 f8d6
1883,h4e1 a4a5 d1d2 h3h4
1884,c8b7 b2d2 h8g7 a4a5 f5f4 e1f1
1885,h8f7 a8a5 d6c4 f1g2 d2e1 d5e3
1886,h5h4 d1c2 h7h8 c2b2 e7e8 b2c1 h8h6 c1c2
1887,b2b6 e5d6 b8c6 a4a7 c6d4 a7f7
1888,c1d2 g7g5 d1b2 c8c2 d2d1 g3d6 h7g5 d6f6 f2g1
1889,d2b1 g6h7 f2f4 h4g6 g2h3 a5b4 h3f1 g6f4
1890,c6d8 e2c1 h8f8 h2h3 f5g4 d2d3
1891,d6e5 c1d1 e5h8 d1d2 h8b2 d2d3 b5c5 d3e4
1892,g3g5 d5b3 g5b5 a1c2 h2h1q c2e3 h3f4 e3f1 b6b7
1893,b1c1 a5a4 c1b1 g3h2 b1b2 h2h3 b2a1
1894,h3g2 a6h6 e2f4 b7d5 g5h6 d5f7 f4h5 d8c7 g2c6
1895,h3f2 f6h5 d3c4 g3d3 f2d3 e7h4
1896,e8d8 a4b5 d8c7 f5e6
1897,c4a6 c2b4 g8e8 f2g2 a6f1 f3f1 b1d1 f4e5
1898,c6c5 f2f4 f7g7 g3g2 h7h6 c1b2 b5b4 a1d1 d7d6
1899,a8b8 d2a5 b8d8 b5c6 d7e5 g6h6 h2h1b h3g2 d8d6
1900,b2b3 h8e8 d4d5 c3d4 g3h5 a6a3 b3b4 g6g5 c1d2
1901,e8f8 a2c1 d5f6 h5g4 f6h7 g1g2 f3e3
1902,b7b5 b4c3 b8b6 h2h4 a7a6 h4h3 b5b4 f3f4 b4b3
1903,d7c7 d2e2 b6e6 e3e4 e8d8 b4c5 g4f3
1904,d1d2 f5g4 c4c5 g4f3 e2e4 b7b6
1905,d4c3 b2b4 a6c7 f3d4 a5b4 d4b3 a7a6 c4c5
1906,d1c1 h2h7 f1h1 c7a6 a5b4
1907,e2h2 g7e7 h2h3 d7c8 h3h2 a6c5 a3c1 c5b3
1908,f8c5 b4a5 d7f5 c2b1
1909,g7h7 d5a8 g4f5 g1g2 h7b7 a2a3 b7b6 g2d2 e5e1
1910,c6a6 h7f7 f8e8 g1f3 a6a4
1911,d3d7 e8d7 b4c5 b7c6 c3c4 e6e5
1912,d1a1 h5h7 b8h2 h4f6 b3c4
1913,a5a4 h6h8 b7d6 e4e5 a4a3 e5f6
1914,g7h6 d2d4 b7a7 f5h7 h6f4 e6d7 e8f8
1915,h3f1 b6c8 h1h2 e8e7 b2e5 d8e8 f3g5 c8b6 h2g2
1916,b1b3 d7e5 a3c4 g5g4 g3h4 b7b6
1917,e7d8 a4a5 c7c6 b3c3 c6c3 f1e2 d8c7
1918,b2c2 e7e8 d1d2 h8h6 c2b2 d5e4
1919,e7e8 h5d5 g4e5 c3a4 e2h5
1920,c1c4 h1d1 c4c5 d1g1 g7f8 b3d1
1921,b4c6 f4e6 c6d4 e3d2 h4e4 h2h3 e7d7
1922,d1b1 e6e5 h1g1 d8a5 c2c3 e8d8 h3f2
1923,d2d3 d7d6 e3f4 e6e5 a2a4 g5f4 g3f4
1924,g3g4 e8e3 c2d2 e3b3 d2c1
